full_text_comments,full_text_comments_preprocessed
Tinjau Banjir Aceh Tamiang Presiden Soroti Dugaan Pembalakan Liar https://t.co/WCLtEUdl0Y,tinjau banjir aceh tamiang presiden soroti dugaan pembalakan liar
@kompascom Gila Ketua MPR laporan ke Presiden. Selama ini ternyata Trias politica cuma sebatas teori.,kompascom gila ketua mpr laporan presiden trias politica sebatas teori
Asli. Penjilat itu nyata Gabisa dipungkiri hadirnya Presiden ke suatu daerah akan berdampak sedikit baik pada kondisi daerah tersebut. Ruas jalan tumiyang - papringan - banyumas sudah biasa rusak dan jalan berlubang. Ketika ada berita Presiden akan ke Dawuhan tiba2 alus ,asli penjilat nyata gabisa dipungkiri hadirnya presiden daerah berdampak kondisi daerah ruas jalan tumiyang papringan banyumas rusak jalan berlubang berita presiden dawuhan alus
lah di sini udah gaji imut uang pajakmu dibuat bayar boti dayang dayang presiden ,gaji imut uang pajakmu bayar boti dayang dayang presiden
Freeport adalah Hadiah Soeharto untuk Amerika.. Makanya di langgeng sebagai Presiden selama 32 tahun.. PKI dijadikan korban atas desakan Amerika... Jadi pahlawan.. https://t.co/kaPXS6lzqB,freeport hadiah soeharto amerika langgeng presiden pki dijadikan korban desakan amerika pahlawan
Aki2 bau tanah dipilih jadi presiden ya omongannya ngelantur terus,aki bau tanah dipilih presiden omongannya ngelantur
@sharpandshark Lah terus presiden juga kenapa gak ganti ganti tuh kapolri,sharpandshark presiden ganti ganti tuh kapolri
Makanyaaa klo dah tua lansia g usah jdi presiden !! dah lah pak mulai besok pensiun ajaaaa dirumah enak pak menikmati hari tua daripada capek2 ya kan.. saya sbg wni jg sangat bersyukur klo bpk besok mau pensiun,makanyaaa klo dah tua lansia jdi presiden dah besok pensiun ajaaaa dirumah enak menikmati tua capek sbg wni bersyukur klo bpk besok pensiun
@yaniarsim @prabowo Menang pilpres karena bantuan tipu muslihat presiden-presidenan ke 7,yaniarsim prabowo menang pilpres bantuan tipu muslihat presiden presidenan
@Mdy_Asmara1701 Jgn2 peraturan Kapolri ini akan jadi salah satu yg akan dimasukan ke dlm rekomendasi dari tim reformasi Polri kpd Presiden? Klo bener berarti akan ada pembenaran atas pembangkangan/palanggaran UU oleh Kapolri dong?,mdy_asmara jgn peraturan kapolri salah dimasukan dlm rekomendasi tim reformasi polri kpd presiden klo bener pembenaran pembangkangan palanggaran kapolri
@infomitigasi Kondisi medan yang buruk dan banyaknya wilayah sulit dijangkau sepertinya turut berpengaruh. Dalam hal ini fungsi militer sepertinya perlu lebih maksimal dengan bp Presiden perlu sesering mungkin hadir untuk mendukung dan memastikan kelancaran proses,infomitigasi kondisi medan buruk banyaknya wilayah sulit dijangkau berpengaruh fungsi militer maksimal presiden sesering hadir mendukung kelancaran proses
Klo tau udh ga mampu scr fisik &amp; ngerasa udh tua ya ngapain calonin diri jd presiden... Udh tugas presiden MELAYANI rakyat,klo udh scr fisik amp ngerasa udh tua ngapain calonin presiden udh tugas presiden melayani rakyat
@Vintagesoulc @ponderingtyper Btw kamu pendukung Anies aku lihat even kalau Anies jadi presiden denger kalimat ini dari pendukungnya gitu dia bakal meng Amini gak ?,vintagesoulc ponderingtyper btw pendukung anies lihat even anies presiden denger kalimat pendukungnya meng amini
@B3doel___ Presiden nya mantan militer tapi preman masih merajalela @prabowo @Gerindra ,bdoel___ presiden mantan militer preman merajalela prabowo gerindra
@indepenSumatera ngapain kasian udh resikonya mengabdi kpda negeri awokwokso lebih baik mundur aja ye udh tua bangkotan nanti mati berdiri krna CAPEK. kami berhak punya presiden yg lebih BEREMPATI dan MENCINTAI RAKYATNYA sndri. kasian kasian nyenye yeuuu masalahnya dia kasian gak sama kita?,indepensumatera ngapain kasian udh resikonya mengabdi kpda negeri awokwokso mundur udh tua bangkotan mati berdiri krna capek berhak presiden berempati mencintai rakyatnya sndri kasian kasian nyenye yeuuu kasian
@GunRomli gubernur bupati walkot tunjuk langsung oleh presiden pemenang .,gunromli gubernur bupati walkot langsung presiden pemenang
@Hasby21834910 @itsam23 @sheknowshoney Hasri Ainun Habibie istri Presiden ke-3 RI BJ Habibie memberikan kontribusi besar bagi Indonesia terutama di bidang kesehatan dan sosial. Ia mendirikan Bank Mata Indonesia untuk bantu tunanetra memperjuangkan fatwa donasi mata ke MUI serta aktif dalam kegiatan sosial seperti,hasby itsam sheknowshoney hasri ainun habibie istri presiden habibie kontribusi indonesia bidang kesehatan sosial mendirikan bank mata indonesia bantu tunanetra memperjuangkan fatwa donasi mata mui aktif kegiatan sosial
@kompascom ini persis dengan presiden negara Yordania yg diidolakan oleh warga aceh banyak pejabat yg menghalangi dan jelata tidak ada yg bisa cium tangan eit sebentar sudah berlalu begitu saja eh malah pergi jauh jauh ke negeri sebrang,kompascom persis presiden negara yordania diidolakan warga aceh pejabat menghalangi jelata cium tangan eit sebentar pergi negeri sebrang
@Mdy_Asmara1701 Apalagi kalo dibilang 'bantuan presiden' 'bantuan wakil presiden'. Coba cek dulu itu dana dari kantong pribadi atau negara,mdy_asmara dibilang bantuan presiden bantuan wakil presiden coba cek dana kantong pribadi negara
@okiksadboi kan kita sekarang sistemnya warga bantu warga bang. pemerintah udah ga guna cuma ngambilin duit dari kita doang bisanya. indonesia gapunya presiden gapunya pemerintahan juga.,okiksadboi sistemnya warga bantu warga bang pemerintah ngambilin duit doang bisanya indonesia gapunya presiden gapunya pemerintahan
@IkkoHaidar Dan presiden Jerman secara teoretis punya power yg cukup gede meskipun lebih jarang dipake dibanding Prancis https://t.co/KIqXmGTebR,ikkohaidar presiden jerman teoretis power gede jarang dipake dibanding prancis
@imanzzet @Kimberley_PS08 ya bagus tambah sawit asal bukan di DAS pegunungan/perbukitan sy kira kurang kalimat presiden harusnya ditambah 'saya kira tidak perlu ada lg toleransi dan abolizi terhadap kaum kalah yang mengambek,imanzzet kimberley_ps bagus sawit das pegunungan perbukitan kalimat presiden ditambah toleransi abolizi kaum kalah mengambek
@ekowboy2 Halah presiden pikun omon2!!!,ekowboy halah presiden pikun omon
@sharpandshark Keputusan Kapolri sdh pasti atas restu presiden Prabowo ga mungkin berani Kapolri bertindak sendiri.,sharpandshark keputusan kapolri sdh restu presiden prabowo berani kapolri bertindak
@indepenSumatera LAH LU ANAK PRESIDEN YA ENAK LAHHHH.,indepensumatera anak presiden enak lahhhh
@IkkoHaidar Presiden Jerman tahun lalu sempat bubarin parlemen https://t.co/TTmx5WuzwK,ikkohaidar presiden jerman bubarin parlemen
@indepenSumatera lagian dah tua ngapain mau jadi presiden klo ga mau capek,indepensumatera dah tua ngapain presiden klo capek
@zsuiren masamaaa sehat-sehat yh kamuu kita harus hdup yang lama biar bsa nyalon jadi presiden,zsuiren masamaaa sehat sehat kamuu hdup biar bsa nyalon presiden
@grok @CNNIndonesia 2 trion Kabupaten /Kota Sedangkan Provinsi 4 Trilion @grok sudah di sampaikan Presiden Waktu Ratas di Lanud Iskandar Muda.. https://t.co/iRqmV8qZbm,grok cnnindonesia trion kabupaten kota provinsi trilion grok presiden ratas lanud iskandar muda
Jika Presiden tidak bisa menyingkirkan Genk Solo dari pemerintahan maka anda hanyalah PRESIDEN OMON2 https://t.co/b1KeyuuqhT,presiden menyingkirkan genk solo pemerintahan presiden omon
@endah_17_ @leoleonleos @villifai Pilihannya cuma ada 2 sayangku prabowo gibran 2 periode atau gibran naik jadi presiden kita yg masih waras tinggal pilih mau bunuh diri pake cara apa ,endah__ leoleonleos villifai pilihannya sayangku prabowo gibran periode gibran presiden waras tinggal pilih bunuh pake
@tijabar Ini bukti keseriusan pemeritah Presiden Prabowo. Rakyat yg tertimpa bencana tdk ingin berlarut dng kesedihan. Semoga perbaikan infrastruktur yg rusak bisa berjalan cepat. Agar ekonomi kembali pulih.,tijabar bukti keseriusan pemeritah presiden prabowo rakyat tertimpa bencana tdk berlarut dng kesedihan semoga perbaikan infrastruktur rusak berjalan cepat ekonomi pulih
@DS_yantie @prabowo Bapak Presiden anda tentu tidak mau di kenal sepanjang sejarah bangsa ini punya anak buah yg tidak taat dan patuh pda UU negara kesatuan Republik Indonesia. Melanggar UU &amp; tata negara adalah perbuatan kriminal dan makar terdapat NKRI. Kapolri harus segera di pecat!,ds_yantie prabowo presiden kenal sejarah bangsa anak buah taat patuh pda negara kesatuan republik indonesia melanggar amp tata negara perbuatan kriminal makar nkri kapolri pecat
Ternyata sederhana sekali tugas Presiden itu,sederhana tugas presiden
@islah_bahrawi @prabowo Abs itu sdh tren sejak jokiwi jadi presiden. Contoh bandara di morowali akibat abs,islah_bahrawi prabowo abs sdh tren jokiwi presiden contoh bandara morowali akibat abs
@bangherwin Presiden tidak punya tongkat Nabi Musa https://t.co/4kD9xkvnHs,bangherwin presiden tongkat nabi musa
@NenkMonica Khusus Mulyono di istimewakan dari mantan presiden lainnya karena jasanya yang begitu besar bagi para Termul,nenkmonica khusus mulyono istimewakan mantan presiden jasanya termul
dukung penuh langkah presiden prabowo bantu korban https://t.co/viY6rUX3by,dukung penuh langkah presiden prabowo bantu korban
@G0LIATH87 @AimanWitjaksono @officialinews_ general habits drpd para pendukung kebohongan presiden incapable @jokowi aka mulyono @psi_id sama persis dgn nabi sesembahanya tsb. kalah adu data dan argumentasi di media pembawa acara talk show di framing berpihak caleg gagal dll.,gliath aimanwitjaksono officialinews_ general habits drpd pendukung kebohongan presiden incapable jokowi aka mulyono psi_id persis dgn nabi sesembahanya tsb kalah adu data argumentasi media pembawa acara talk show framing berpihak caleg gagal
@grok Meski listrik masih ada kendala krn banjir &amp; medan berat Presiden Prabowo bilang masyarakat tegar dan sabar. Beliau juga udah siapin rencana alokasi perumahan. Mari kita dukung terus pemerintah dalam proses pemulihan ini. Bersama pasti bisa bangkit... #zonauang @Grok,grok listrik kendala krn banjir amp medan berat presiden prabowo bilang masyarakat tegar sabar beliau siapin rencana alokasi perumahan dukung pemerintah proses pemulihan bangkit zonauang grok
@NamiraNauli Berdasarkan update resmi dari KSP Presiden Prabowo bilang penanganan bencana banjir dan longsor di Sumut terkendali secara keseluruhan. Ada sedikit keterlambatan karena kondisi alam dan pemulihan listrik tapi kebutuhan dasar seperti makanan dan minuman aman. Pemulihan akses,namiranauli berdasarkan update resmi ksp presiden prabowo bilang penanganan bencana banjir longsor sumut terkendali keterlambatan kondisi alam pemulihan listrik kebutuhan dasar makanan minuman aman pemulihan akses
@grok Update kondisi pengungsi nih guys! Presiden Prabowo ngecek langsung dan bilang pelayanan buat mereka udah jalan baik suplai pangan juga aman terkendali. Meskipun ada sedikit kendala alam kebutuhan dasar masyarakat tetap jadi prioritas utama. Semoga... #zonauang @Grok,grok update kondisi pengungsi guys presiden prabowo ngecek langsung bilang pelayanan jalan suplai pangan aman terkendali kendala alam kebutuhan dasar masyarakat prioritas utama semoga zonauang grok
@JAV_diva Setuju gaes! Berdasarkan info terkini Presiden Prabowo targetin pemulihan listrik di Sumatera (Aceh Sumut dll) bisa 100% dalam seminggu meski banjir bikin susah akses. Saat ini Aceh udah 97% nyala. Tetap semangat bantu sesama ya!,jav_diva setuju gaes berdasarkan info terkini presiden prabowo targetin pemulihan listrik sumatera aceh sumut seminggu banjir bikin susah akses aceh nyala semangat bantu
Gila Presiden Prabowo gercep abis! Abis keliling Aceh &amp; Sumut beliau mastiin penanganan bencana di daerah terdampak udah on track dan terkendali. Katanya semua kondisi di lapangan dipantau terus apalagi di pengungsian. Kita kudu optimis &amp; kasih... #zonauang @Grok https://t.co/LBHLvyAGrp,gila presiden prabowo gercep abis abis keliling aceh amp sumut beliau mastiin penanganan bencana daerah terdampak track terkendali kondisi lapangan dipantau pengungsian kudu optimis amp kasih zonauang grok
@grok Overall kunjungan Pak Presiden Prabowo nunjukkin keseriusan pemerintah tangani bencana. Mulai dari memastikan pengungsi aman buka akses jalan sampai rencana perumahan. Walau ada kendala listrik semoga cepat teratasi. Mari kita terus dukung &amp;... #zonauang @Grok,grok overall kunjungan presiden prabowo nunjukkin keseriusan pemerintah tangani bencana pengungsi aman buka akses jalan rencana perumahan kendala listrik semoga cepat teratasi dukung amp zonauang grok
@grok Meski banyak tantangan Pak Presiden Prabowo apresiasi banget ketegaran &amp; kesabaran masyarakat terdampak. Mereka disambut sangat baik. Ini nunjukkin semangat gotong royong kita emang nggak ada matinya. Pemerintah juga udah siapin rencana lanjutan ... #zonauang @Grok,grok tantangan presiden prabowo apresiasi ketegaran amp kesabaran masyarakat terdampak disambut nunjukkin semangat gotong royong emang matinya pemerintah siapin rencana lanjutan zonauang grok
@grok Tapi guys pemulihan listrik emang masih ada kendala. Kondisi alam &amp; medan berat bikin pemasangan kabel susah. Apalagi sebagian wilayah masih banjir jadi menghambat. Pak Presiden berharap dalam seminggu ke depan listrik bisa nyala lagi di daerah... #zonauang @Grok,grok guys pemulihan listrik emang kendala kondisi alam amp medan berat bikin pemasangan kabel susah wilayah banjir menghambat presiden berharap seminggu listrik nyala daerah zonauang grok
@NamiraNauli Setuju Presiden Prabowo memang cepat tanggap. Berdasarkan info resmi beliau kunjungi Aceh dan Sumut untuk tinjau banjir-longsor pastikan bantuan logistik dan pemulihan berjalan lancar. Semoga korban segera pulih!,namiranauli setuju presiden prabowo cepat tanggap berdasarkan info resmi beliau kunjungi aceh sumut tinjau banjir longsor pastikan bantuan logistik pemulihan berjalan lancar semoga korban pulih
@grok Presiden Prabowo tinjau Takengon &amp; Bener Meriah yang sempat terisolasi. Kerennya upaya pembukaan akses jalan terus digenjot maksimal petugas! Jembatan di Bener Meriah udah berfungsi. Jalur ke Aceh Tamiang pun kini sudah tembus jadi bantuan bisa... #zonauang @Grok,grok presiden prabowo tinjau takengon amp bener meriah terisolasi kerennya upaya pembukaan akses jalan digenjot maksimal petugas jembatan bener meriah berfungsi jalur aceh tamiang tembus bantuan zonauang grok
@NamiraNauli Senang dengar kabar baik ini! Bener Presiden Prabowo baru aja kunjungi Aceh Tamiang pada 12 Des 2025 dan konfirmasi akses jalur udah mulai terbuka setelah banjir bandang. Dia apresiasi tinggi buat petugas yang kerja keras pulihkan distribusi bantuan. Semoga pemulihan cepat!,namiranauli senang dengar kabar bener presiden prabowo kunjungi aceh tamiang des konfirmasi akses jalur terbuka banjir bandang apresiasi petugas kerja keras pulihkan distribusi bantuan semoga pemulihan cepat
Presiden Prabowo gercep banget langsung turun lapangan cek bencana di Aceh &amp; Sumut. Beliau konfirmasi penanganan &amp; pemulihan udah terkendali! Salut deh pemerintah aktif pantau langsung di lokasi terdampak. Dipastiin kondisi pengungsi baik pelayanan... #zonauang @Grok https://t.co/eWIauTLYln,presiden prabowo gercep langsung turun lapangan cek bencana aceh amp sumut beliau konfirmasi penanganan amp pemulihan terkendali salut pemerintah aktif pantau langsung lokasi terdampak dipastiin kondisi pengungsi pelayanan zonauang grok
@grok Terakhir Presiden Prabowo salut banget sama ketegaran masyarakat di sana. Mereka tegar dan sabar menghadapi musibah ini bahkan nyambut beliau dengan baik. Pemerintah juga udah siapin alokasi perumahan dan langkah lanjutan lainnya. Ini nunjukkin... #zonauang @Grok,grok presiden prabowo salut ketegaran masyarakat tegar sabar menghadapi musibah nyambut beliau pemerintah siapin alokasi perumahan langkah lanjutan nunjukkin zonauang grok
@grok Soal listrik emang ada kendala di lapangan karena kondisi alam yang menantang dan beberapa wilayah masih banjir. Tapi Presiden Prabowo optimis dalam seminggu ke depan listrik bisa pulih kembali di sebagian besar area. Ini bukti pemerintah juga... #zonauang @Grok,grok listrik emang kendala lapangan kondisi alam menantang wilayah banjir presiden prabowo optimis seminggu listrik pulih area bukti pemerintah zonauang grok
@grok Nggak cuma itu akses jalan ke daerah terisolasi kayak Takengon &amp; Bener Meriah juga lagi digeber biar cepet kebuka lagi. Presiden Prabowo bahkan ngecek sendiri proses pembukaan akses ini biar warga di sana nggak makin terisolasi. Jalan ke Aceh... #zonauang @Grok,grok akses jalan daerah terisolasi kayak takengon amp bener meriah digeber biar cepet kebuka presiden prabowo ngecek proses pembukaan akses biar warga terisolasi jalan aceh zonauang grok
@grok Penting banget nih! Presiden Prabowo juga ngecek langsung kondisi di tempat pengungsian. Hasilnya? Beliau bilang kondisi mereka baik pelayanan lancar dan suplai pangan juga cukup. Meski ada sedikit kendala alam pemerintah sigap banget memastikan... #zonauang @Grok,grok presiden prabowo ngecek langsung kondisi pengungsian hasilnya beliau bilang kondisi pelayanan lancar suplai pangan kendala alam pemerintah sigap zonauang grok
