conversation_id_str,full_text_comments,full_text_comments_preprocessed
2.0005410794568545e+18,Selamat malam baru senin sudah malas kerja saja gwaah,selamat malam senin malas kerja gwaah
2.0005410744572887e+18,harus kerja harus dagang kapan gua bobo nye,kerja dagang bobo nye
2.0005111546958648e+18,@shimjaqe kerja terus ya oppa.,shimjaqe kerja oppa
2.0005219299760625e+18,@woohnak gimanaa kalau dedek kerja dipabrikku ajaa?? &gt;&lt;,woohnak gimanaa dedek kerja dipabrikku ajaa
2.000541058145661e+18,kelakuan mz bgt tiktokan tengah2 kerja↔️ https://t.co/2HsOH6g8v6,kelakuan bgt tiktokan kerja
2.000541042991596e+18,imagine lu kerja pas ultah.... DAN DI HARI MINGGU....,imagine kerja ultah minggu
2.000541038595998e+18,20:18hrs Awas! Kerja penyelenggaraan KM 44.7 - KM 42.5 arah Utara dari Bandar Baru Nilai ke Bandar Serenia. Lorong kiri ditutup. Patuhi arahan papan tanda. Harap maklum.@llmtrafik https://t.co/gr4R0BOyyP,hrs awas kerja penyelenggaraan arah utara bandar nilai bandar serenia lorong kiri ditutup patuhi arahan papan tanda harap maklum llmtrafik
2.000540165396472e+18,@jenostalker sejujurnya aku merjuangin segininya sih karna mau banggain orang tua aku aku sekarang ngerasa belum bikin mereka bangga makanya sekarang aku lagi di fase merjuangin ptn yang aku pengen dan kalo lulus masuk kesana abis itu wisuda dengan nilai yang terbaik gampang dapet kerja ,jenostalker sejujurnya merjuangin segininya karna banggain tua ngerasa belum bikin bangga fase merjuangin ptn pengen lulus masuk kesana abis wisuda nilai terbaik gampang dapet kerja
2.000540958862324e+18,Tgl 25 libur tapi tgl 26ny masuk kerja nanggung bgt hari kejepit kenapa si gak libur aja gitu ya please inimah,tgl libur tgl masuk kerja nanggung bgt kejepit gak libur please inimah
2.0005409298083512e+18,Coba pak anak buah baoak sudah bensr2 kerja spa belum? Jangan-jangan laporannya hanya abs seolah-olah semua sudak ok. Kenyataannya malah kebalikannya. Dosa pak jika zholim sama rakyat sendiri. Kita gercep bantu palestina. Tapi rakyat sendiri kelaparan banyak bantuan yg tidak,coba anak buah baoak bensr kerja spa belum jangan jangan laporannya abs olah sudak kenyataannya kebalikannya dosa zholim rakyat gercep bantu palestina rakyat kelaparan bantuan tidak
2.000540165396472e+18,@jenostalker Mama aku aku selalu belajar dari mama. Dari kecil mama itu bisa dikatakan yatim pasif karena enggak punya peran ayah dihidupnya. Kakek aku anak tunggal jadi terbiasa hidup dimanja enggak pernah kerja nikmati harta ortunya aja( ayah kakek masinis zaman Belanda),jenostalker mama belajar mama mama yatim pasif peran ayah dihidupnya kakek anak tunggal terbiasa hidup dimanja kerja nikmati harta ortunya ayah kakek masinis zaman belanda
2.000540894941086e+18,cara biar bisa kerja di jepang atau korea gimana simau yang langsung keterima kerja gtu gausa riweh riweh,biar kerja jepang korea gimana simau langsung keterima kerja gtu gausa riweh riweh
2.0005338115836685e+18, ipad mini 6 Gak nyesel pindah dari ipad 10 ke ipad mini 6 lebih compact kameranya bagus bgt suaranya ok! Aku buat kerja ngedit main roblox &amp; nonton netflix smooth banget. ️‍ https://t.co/JlUVzfszk6 (64gb &amp; wifi only) https://t.co/7duUWHNsO4,ipad mini gak nyesel pindah ipad ipad mini compact kameranya bagus bgt suaranya kerja ngedit main roblox amp nonton netflix smooth amp wifi only
2.000540165396472e+18,@jenostalker kerja untuk hidup dan hidup untuk bekerja karena gk mungkin kan klo manusia gk kerja kecuali dia pewaris atau emang udah kaya raya dari lahir pasti enak walaupun gk kerja orang itu masih punya banyak uang,jenostalker kerja hidup hidup klo manusia kerja pewaris emang kaya raya lahir enak kerja uang
2.0005406171901212e+18,aku dikontraknya freelance apa aku nyari kerja full time jugaa? jujur ini freelancenya digaji klo ada siswa sampai skrng belum ada : gimana yah wuah kalo ga ada siswa sampai akhir bulan ga ada gaji.. pusing banget,dikontraknya freelance nyari kerja full time jugaa jujur freelancenya digaji klo siswa skrng belum gimana yah wuah siswa gaji pusing
2.000540165396472e+18,@jenostalker bahagiain mamah soalnya papahnya mamah dulu cerai dan sekarang mamah yang cerai jadi gua mau mamah pas gua uda kerja beliau gausah mikirin apa apa lagi tinggak foya foya aja,jenostalker bahagiain mamah papahnya mamah cerai mamah cerai mamah uda kerja beliau gausah mikirin tinggak foya foya
2.00054054128998e+18,lucu banget tuh gw bayangin kalo misalnya abang lagi kerja yang ga diganggu sampe ga bisa ngurusin duo bocilnya itu dia biasanya titip ke jooyeon. cuma kalo si semi tuh sering gamau sama jooyeon soalnya dijailin mulu nah dia melipirnya ke pak doktel dower (a.k.a dokter jiseok),lucu tuh bayangin abang kerja diganggu sampe ngurusin duo bocilnya titip jooyeon semi tuh gamau jooyeon dijailin mulu melipirnya doktel dower dokter jiseok
2.0004509747340247e+18,@cillysauce @nyaonggyy @LittleScrett_ ga pernah ngerasain kerja berdiri selama 14 jam lu yg nirempati,cillysauce nyaonggyy littlescrett_ ngerasain kerja berdiri jam nirempati
2.000540534004441e+18,bisa ga sakitnya pas bsk libur aja? jgn besok masuk kerja ,sakitnya bsk libur jgn besok masuk kerja
1.9997266416276936e+18,@Muttaqinho @txtfrombrand Itu namanya risiko org kerja kalo gak profesional yah berisiko kehilangan pekerjaan.,muttaqinho txtfrombrand namanya risiko org kerja gak profesional yah berisiko kehilangan pekerjaan
1.99977886507432e+18,@minmintsemin @tanyarlfes Makanan pokok mahal bukan karena MBG tapi emang Pasokan nya kurang tapi itu bakal stabil kok nantinya dengan penambahan pasokan Kerja Nyata yang lain #LanjutkanMBG,minmintsemin tanyarlfes makanan pokok mahal bukan mbg emang pasokan stabil penambahan pasokan kerja nyata lanjutkanmbg
2.0005216510591388e+18,@rockipunch Oiyaa maaf by ntar gw ganti pulang kerja,rockipunch oiyaa maaf ntar ganti pulang kerja
2.00051016905128e+18,@KangManto123 Kerja aja yg bener bantah dengan data jangan asal omon2,kangmanto kerja bener bantah data jangan omon
2.000540165396472e+18,@jenostalker pedoman aku ya mamah aku aku hidup dan kerja hanya untuk mamah,jenostalker pedoman mamah hidup kerja mamah
2.000497884534555e+18,@RidNgemil @CakKhum @SianiparRismon TOLOL. Bukunya jadi BAHAN CACI MAKI dari PAKAR2 FORENSIK INTERNASIONAL di AMAZON. Sampe dikatain TULISAN ANAK SD. FOTOKOPIAN kok jadi BAHAN PENELITIAN. Kami aja yg kerja di PERUSAHAAN PENELITIAN FORENSIK INTERNASIONAL cuma ketawa guling2. Kasihan masyarakat disuguhin KETOLOLAN.,ridngemil cakkhum sianiparrismon tolol bukunya bahan caci maki pakar forensik internasional amazon sampe dikatain tulisan anak fotokopian bahan penelitian kerja perusahaan penelitian forensik internasional ketawa guling kasihan masyarakat disuguhin ketololan
2.0004892447465188e+18,@Shendelzare_Hag kerja apatuhhh mau dong,shendelzare_hag kerja apatuhhh
2.0005401820478385e+18,I rasa i dah sampai fasa emosi tak stabil. Dengan nak period. Penat dengan kerja. Rasa nak menangis puas2 tanpa sebab ,dah fasa emosi stabil nak period penat kerja nak menangis puas
2.0002909994369925e+18,@Araduaduadua @cupoftea____ Satu lagi @AyamLautttt tetap kerja walaupun yapping terus,araduaduadua cupoftea____ ayamlautttt kerja yapping
2.0005291140513224e+18,@cosmowonie semngat kerja demi menafkahi berondong rel,cosmowonie semngat kerja menafkahi berondong rel
2.000540129153413e+18, bila kau nak kerja permanent dik? kak jangan tanya saya sensitif. apa kata akak doakan saya supaya cepat dapat kerja full time tapi tu aku rasa kekurangannya pada aku sbb aku yg memilih haih.,kau nak kerja permanent dik kak jangan sensitif akak doakan cepat kerja full time kekurangannya sbb memilih haih
2.0005401256763884e+18,Dingin bgt harusnya rebahan di rumah. Bukan kerja malem,dingin bgt rebahan rumah bukan kerja malem
2.000540115295441e+18,Sedikit cerita singkat jadi gw punya temen kerja jujur gw mengakui kerjaan dia lebih sulit dr pd kerjaan gw tapi dia orangnya ga enakan alhasil yg bukan jobdesk dia pun selalu dia kerjain kadang gw kasian sama dia sih gaji sama tapi kerjaan dia berasa numpuk bgt,cerita singkat temen kerja jujur mengakui kerjaan sulit kerjaan orangnya enakan alhasil bukan jobdesk kerjain kadang kasian gaji kerjaan berasa numpuk bgt
2.0005376506552727e+18,@hrdbacot Yang kerja di freight forwading atau PPJK mulai kejar-kejaran sama jadwal ETA kapal dan pembatasan angkutan barang mincot ,hrdbacot kerja freight forwading ppjk kejar kejaran jadwal eta kapal pembatasan angkutan barang mincot
2.0005398791351583e+18,kan bener orang kalo udah kerja pasti paham gimana sistem kontrak berlaku. dibilangin pada bebal sih. https://t.co/Am6Aji8yZw,bener kerja paham gimana sistem kontrak berlaku dibilangin bebal
2.0004911782157645e+18,@kiwech2 bener membosankan tp ap daya yh ak dh dikasih kemampuan sm yang maha kuasa bwt kerja sambil kuliah https://t.co/9QXqyvz0KD,kiwech bener membosankan daya dikasih kemampuan maha kuasa bwt kerja kuliah
2.000106153267888e+18,@capiftol Akal-akalan barat kerja tuh.,capiftol akal akalan barat kerja tuh
2.0005288053460544e+18,@sbyfess ajg 5 hari kerja okelah iku,sbyfess ajg kerja okelah iku
2.000539785233101e+18,Giliran yg dosen nya tegas sambil blng kalo ada yg ga kerja ga bantuin jangan segan segan buat ga masukin namanya baru sada dan ada tanya tanya wkwk kimak tau lah ni besok liat aja datang apa engga males nyo,giliran dosen blng kerja bantuin jangan segan segan masukin namanya sada wkwk kimak besok engga males nyo
2.0005397708381924e+18,Setiap hari pulang dan pergi kerja lewat lapak yang jual rokok illegal. Ramai tak pernah libur tak sembunyi2 tak jauh dari kantor penegak hukum setempat dan tak pernah ditindak. Gausah heran kita sedang hidup di Indonesia.,pulang pergi kerja lapak jual rokok illegal ramai libur sembunyi kantor penegak hukum ditindak gausah heran hidup indonesia
2.0004725644944184e+18,@Nandapagi rebound role junior ini ada kejadian apa atau based on apakah mas? kayanya narasi sebelumnya itu junior role sulit kerja karena diganti senior+ai,nandapagi rebound role junior kejadian based mas kayanya narasi junior role sulit kerja diganti senior
2.0004213039758287e+18,@esteh4you @CentralsSC Lah itu pedagang cilok punya dia sendiri kerja semau nya sendiri lusibuk kerja di suruh suruh orang libur di tentuin perusahaan pedagang cilok bebas ambil libur mau kapan pun juga,estehyou centralssc pedagang cilok kerja semau lusibuk kerja suruh suruh libur tentuin perusahaan pedagang cilok bebas ambil libur
2.000522631376757e+18,@bbydiraa saking polosnya dia juga ngehire hana sama alin gak liat orangnya bisa beneran kerja atau nggak. udah gitu dimintain duit lagi juga dia iyain aja. maksa-maksa cantika jg kaya yg dia mikir akan segampang itu tau soal keberadaan kakaknya padahal kakaknya itu THE F,bbydiraa saking polosnya ngehire hana alin gak orangnya beneran kerja dimintain duit iyain maksa maksa cantika kaya mikir segampang keberadaan kakaknya kakaknya the
1.99977886507432e+18,@antonymyour_ex @tanyarlfes Idih Pencitraan kalo emang tiap hari kek gini gimana?? Makanya kalo mau bikin argumen tuu cari tau jangan cuma sekelebat udah bilang begini tentang Kerja Nyata MBG #LanjutkanMBG,antonymyour_ex tanyarlfes idih pencitraan emang kek gini gimana bikin argumen tuu cari jangan sekelebat bilang kerja nyata mbg lanjutkanmbg
2.0004519291269e+18,@poconxg Mau dapet kerja gaji umr jakarta boleh surabaya boleh lingkungan kerja positif dan nyaman yg ada jenjang karirnya juga,poconxg dapet kerja gaji umr jakarta surabaya lingkungan kerja positif nyaman jenjang karirnya
2.0005396886760607e+18,Dulu masa sekolah rendah dah menggatal. Sekolah menengah pun sama. Masuk matrik ada la kapel sorang. Masuk uni terus takde napsu. Bila kerja terjebak sorang. Tapi sampai ke sudah takde proven successful story. Haha ,sekolah rendah dah menggatal sekolah menengah masuk matrik kapel sorang masuk uni takde napsu kerja terjebak sorang takde proven successful story haha
2.000539660666487e+18,@hitmanb kalo duit buat lonte mu kurang ya kau kerja blok bukan malah nuntut orang bego. Royalti segitu banyak masih kurang kah duitnya buat nyawer ani ani?,hitmanb duit lonte kau kerja blok bukan nuntut bego royalti segitu duitnya nyawer ani ani
2.0005248696166807e+18,@chocomintsoul Iyesssss kerja ibadah quality time sma anak &amp; keluarga udah ,chocomintsoul iyesssss kerja ibadah quality time sma anak amp keluarga
2.0005396323926592e+18,yang hilang biji juga masih bisa kerja kok,hilang biji kerja
2.0005061232423324e+18,@ARSIPAJA Itung2 latihan biar ada kerja... Hahaha,arsipaja itung latihan biar kerja hahaha
2.000539571453633e+18,halah dikit-dikit elite dikit-dikit asing. kerja yg bener lu.,halah dikit dikit elite dikit dikit asing kerja bener
2.0005395639878085e+18,Definisi kerja kelompok Gold ship ny yg kerja yg lain kelompok https://t.co/7CtLEDEZJX,definisi kerja kelompok gold ship kerja kelompok
2.000528672244343e+18,@huhni__ Aku jg seger pulang kerja kehujanan hujan angin ,huhni__ seger pulang kerja kehujanan hujan angin
2.0004746830916408e+18,@dinaskegelapan @tanyakanrl yashh btulll sebenernya balik lg ke kebutuhan diri sendiri sih pertimbangan kerja dgn gaji sekian dan jam kerja sekian kesanggupan fisik oge kan diri sendiri nu apal,dinaskegelapan tanyakanrl yashh btulll sebenernya kebutuhan pertimbangan kerja dgn gaji sekian jam kerja sekian kesanggupan fisik oge apal
2.000123605678506e+18,@artistsbase Realistisnya revisi jam kerja 8 jam/hari dikurangi jadi 10-15 head quota (selama bukan dijual kembali) dan maks 3 hari kalo gak terbiasa full time gambar buat korpo demi kesehatan kamu nder.,artistsbase realistisnya revisi jam kerja jam dikurangi head quota bukan dijual maks gak terbiasa full time gambar korpo kesehatan nder
2.000539505921778e+18,baru balik kerja telat gabisa nonton live taeyong tadi ,kerja telat gabisa nonton live taeyong
2.0005395053891384e+18,Kalo kerja sendirian mah namanya romusha ya bosq,kerja namanya romusha bosq
2.000539503631766e+18,Sebelum berangkat kerja mari kita intip teman jaga malam hari ini alhamdulillah dapet partner yg ok malem ini jadi gak pusing2 banget jaga malam semoga aman malam ini ,berangkat kerja intip teman jaga malam alhamdulillah dapet partner malem gak pusing jaga malam semoga aman malam
2.0005394881044564e+18,pulang kerja dengerin suaranya li peien beneran keren bgt dia hiks bisa gak sih stopppppp bikin makin kecintaan,pulang kerja dengerin suaranya peien beneran keren bgt hiks gak stopppppp bikin kecintaan
2.000539486716154e+18,wintang nih kebiasaan bgt yaa kerja sambil pacaran tipis tipis? ,wintang kebiasaan bgt yaa kerja pacaran tipis tipis
2.0004519291269e+18,@poconxg Minta financial freedom 25-50jt perbulan cukup tanpa kerja,poconxg financial freedom perbulan kerja
2.0005394764861727e+18,kan ente kerja? makanya udah sepuh tuh gausah ambis jadi presiden. mampu juga kagak acak2an iya ini negara.,ente kerja sepuh tuh gausah ambis presiden kagak acakan iya negara
2.000539471570404e+18,dar der dor ngejar grand opening cabang tempat kerja pas udh selesai akhirnya tumbang juga,dar der dor ngejar grand opening cabang kerja udh selesai tumbang
2.0005394588574968e+18,Gue juga capek sakit mulu ngomel aja heran ga ngerasain kerja nya gue gmn CAPEK,capek sakit mulu ngomel heran ngerasain kerja gmn capek
2.000539423105254e+18,saatnya aktif mencari loker udah muak kerja di tmpt yg sekarang‍,aktif mencari loker muak kerja tmpt
2.000539408852992e+18,Kalau mau sebanding sekalian aja potong pulaunya buat mereka. Namanya bantu bukan nutup kerja kalian.,sebanding potong pulaunya namanya bantu bukan nutup kerja
2.000539408500671e+18,Pagi ke sore sibuk kerja kalo malam ngisi freelance terus bisa dapet partnernya kapan?,pagi sore sibuk kerja malam ngisi freelance dapet partnernya
1.99977886507432e+18,@aptmosss @tanyarlfes Kelas kak emang kudu di buka mata ini orang-orang jangan sotoy lah tanpa tau apa yang ada di lapangan Kerja Nyata MBG #LanjutkanMBG,aptmosss tanyarlfes kelas kak emang kudu buka mata jangan sotoy lapangan kerja nyata mbg lanjutkanmbg
2.000488550681219e+18,@worksfess Skill visa. Masa kerja di Indo nanti dikonversi.,worksfess skill visa kerja indo dikonversi
2.0005393641082107e+18,Aksi nyata di lapangan buktiin kerja bareng pemerintah dan semua pihak demi recovery Aceh lebih cepat #NegaraHadir https://t.co/0EV46qOr7r,aksi nyata lapangan buktiin kerja bareng pemerintah recovery aceh cepat negarahadir
2.0004496840250824e+18,@dialogsenja__ Capek kerja pas pulang kerumah lgi masak nasi di magicom lupa di jelekin tak biarin aja,dialogsenja__ capek kerja pulang kerumah lgi masak nasi magicom lupa jelekin biarin
2.000294739577308e+18,@tanyakanrl Ngga bermaksud mencela takdir Allah tau rejeki semua orang udah diatur tapi jujur ga bisa kontrol rasa iri. Di fesbuk ada fl nyetory lagi kerja di kantor ya Allah langsung iri dan mbatin when yah,tanyakanrl ngga mencela takdir allah rejeki diatur jujur kontrol iri fesbuk nyetory kerja kantor allah langsung iri mbatin when yah
2.0005142128678057e+18,memang kalian tidak ibadah??!?! (sepertinya tidak) memang kalian tidak mau menikmati qtime dengan keluarga (sepertinya tidak) mmng orng gila kerja,tidak ibadah tidak tidak menikmati qtime keluarga tidak mmng orng gila kerja
